Month,Quarter,Year,Address,PostalCode,County,Price,DescriptionofProperty,PropertySizeDescription
Jan,1,2017,"52 BALLYTORE RD, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,545000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2017,"11 Tullyhall Close, Lucan, Co Dublin",,Dublin,273127.83,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Jan,1,2017,"14 Carlinn Green, Mullarlin Road, Dundalk",,Louth,180615.0,New Dwelling house /Apartment,greater than or equal to 125 sq metres
Jan,1,2017,"ST ANNES, 20 TEMPLEMORE AVE, RATHGAR DUBLIN 6",Dublin 6,Dublin,830000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2017,"8 BELGROVE LAWN, CHAPELIZOD, DUBLIN 20",Dublin 20,Dublin,520000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2017,"4 WILLOW PLACE, CABINTEELY, DUBLIN 18",Dublin 18,Dublin,427000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2017,"35 SLI NA SRUTHAN, CLYBAUN RD, SRUTHAN",,Galway,256000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2017,"9 EBENEZER TERRACE, DUBLIN 8, DUBLIN",Dublin 8,Dublin,74531.05,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"AUBURN HOUSE, PATRICKSWELL, LIMERICK",,Limerick,343750.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"95 ARDKEALE, MOUNT OVAL VILLAGE, CORK",,Cork,250000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"CLOON COTTAGE, CASTLECONNELL, LIMERICK",,Limerick,155000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"A9 SLADE, TASSAGARD GREEN, SAGGART",,Dublin,275000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"DUN NA RI, SWORD RD, MALAHIDE",,Dublin,2100000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"8 TEMPLE GROVE, CELBRIDGE, KILDARE",,Kildare,350000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"81 FAUSSAGH AVE, DUBLIN 7, DUBLIN",Dublin 7,Dublin,244560.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"111 MERRION PARK, BLACKROCK, DUBLIN",,Dublin,600000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"3 ERRIS BAY, BOYLE, ROSCOMMON",,Roscommon,85000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"283 THOMOND RD, BALLYFERMOT, DUBLIN 10",Dublin 10,Dublin,167000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"16 SEAGRAVE RISE, FINGLAS, DUBLIN 11",Dublin 11,Dublin,286000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"76 SILKEN VALE, MAYNOOTH, KILDARE",,Kildare,346000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"37 GERALDINE ST, BERKELEY ROAD, DUBLIN 7",Dublin 7,Dublin,232500.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"29 SUNNYHILL, KENMARE, KERRY",,Kerry,133500.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"13 Hawthorn Gate, Celbridge",,Kildare,339207.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Feb,1,2017,"BALLYNAGORE, BLACKWATER, ENNISCORTHY",,Wexford,261000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"57 MONKSTOWN RD, MONKSTOWN, DUBLIN",,Dublin,1525000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"97 RIVER OAKS, CLAREGALWAY, GALWAY",,Galway,215000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"88 CORKE ABBEY, BRAY, WICKLOW",,Dublin,400000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"33 WHITE OAKS, GOATSTOWN RD, CLONSKEAGH DUBLIN 14",Dublin 14,Dublin,295000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"84 SPRINGMOUNT, BALLINCUBBY, KINSALE",,Cork,340000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"10 THE MEWS, MILLERSBROOK, NENAGH",,Tipperary,140000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"CLOGHBOOLA MORE, MILLSTREET, CO. CORK",,Cork,20000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"92 CRANN ARD, FETHARD RD, CLONMEL",,Tipperary,188500.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"7  DodderBrook Grove, Ballycullen, Dublin 24",,Dublin,306167.0,New Dwelling house /Apartment,less than 38 sq metres
Feb,1,2017,"APT 320 RIVER TOWERS, LEE ROAD, CORK",,Cork,169000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"11 LIFFEY VALLEY AVE, LIFFEY VALLEY PARK, LUCAN",,Dublin,295000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"1675 PAIRC MHUIRE, NEWBRIDGE, CO KILDARE",,Kildare,198000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"MAIN STREET, BLACKROCK, DUNDALK",,Louth,160000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"12 SEAFIELD DOWNS, CLONTARF, DUBLIN 3",Dublin 3,Dublin,425000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"34 ALBANY RD, RANELAGH, DUBLIN 6",Dublin 6,Dublin,790000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"RAFFEEN HILL, RAFFEEN, MONKSTOWN",,Cork,435000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"WALTERSTOWN, NURNEY, COUNTY KILDARE",,Kildare,59000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"2 MAUDLINTOWN, WEXFORD",,Wexford,111000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"9 AN CLOCHAR, CONVENT RD, DONERAILE",,Cork,56923.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"BALLYFINOGUE, KILLINICK, CO WEXFORD",,Wexford,120000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"10 MOUNT FARRAN, ASSUMPTION RD, CORK",,Cork,127000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"74 JOHN MCCORMACK AVENUE, DUBLIN 12",Dublin 12,Dublin,355000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"CASTLEHILL, BALLINA, MAYO",,Mayo,120000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"59 UAM VAR DR, BISHOPSTOWN, CORK",,Cork,282000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"Apt 2 Abbott Court  Cualanor, Upper Glenageary Road, Dun Laoghaire",,Dublin,163518.03,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Feb,1,2017,"7 BRENNANSTOWN VALE, FOXROCK, DUBLIN 18",Dublin 18,Dublin,2353000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"20 WOODS END, RIVER RD, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,270000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"10 The Place, hazelbrook Square, Churchtown",,Dublin,427312.77,New Dwelling house /Apartment,less than 38 sq metres
Feb,1,2017,"141 MOUNT CARMEL AVE, WICKLOW, WICKLOW",,Wicklow,179000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"43 CASTLEMANOR, BILLIS NURSING HOME, BILLIS",,Cavan,50000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"252 MOURNE RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,243000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"102 Ashmount Mews, Silversprings",,Cork,158590.35,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Feb,1,2017,"TULLYNASKEAGH WEST, CARRICKMACROSS, CO MONAGHAN",,Monaghan,90000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"BALLYNAGORE, BLACKWATER, ENNISCORTHY",,Wexford,278000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"11 SUMMERHILL CLOSE, SUMMERHILL, MEATH",,Meath,210000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"20 Cois Farraige, Blackrock",,Louth,101321.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Feb,1,2017,"4 CHAPEL FARM TERRACE, LUSK, COUNTY DUBLIN",,Dublin,125000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"CARNANE, FEDAMORE, LIMERICK",,Limerick,120000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"27 THE SANDS, CHURCH ROAD, BALLYBUNION",,Kerry,140000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"18 Dalkey Manor, Killiney Road, Dalkey",,Dublin,788546.0,New Dwelling house /Apartment,greater than or equal to 125 sq metres
Feb,1,2017,"22 AVONDALE SQ, DUNBOYNE, MEATH",,Meath,200000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"APT 31, BLOCK D, THE WATERWAYS",,Kildare,122000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"APT.9  ST. FINTANS, NORTH STREET, SWORDS",,Dublin,212500.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"No 24 Ballygossan Park, Golf Links Road, Skerries",,Dublin,286344.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Feb,1,2017,"18 CARRIGLEA RISE, FIRHOUSE, DUBLIN 24",Dublin 24,Dublin,340500.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"37 CLOCHRAN, KILCLOGHANS, TUAM",,Galway,105000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"25 BALALLY DR, DUNDRUM, DUBLIN 16",Dublin 16,Dublin,795000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"1 TRIMLESTON, HAMLET LANE, BALBRIGGAN",,Dublin,200000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"187 AYLMER PARK, NAAS, KILDARE",,Kildare,260000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"19 THE DECK, MARKET POINT, MULLINGAR",,Westmeath,80000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"STRAMATT, VIRGINIA, CAVAN",,Cavan,110000.0,Second-Hand Dwelling house /Apartment,
Feb,1,2017,"10 WATERMILL COURT, WATERMILL RD, RAHENY DUBLIN 5",Dublin 5,Dublin,200000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"26 OAKLANDS, BALLYRICHARD, CARRICK ON SUIR",,Tipperary,169000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"11 SHERMOUNT COURT, TYRRELLSPASS, CO. WESTMEATH",,Westmeath,75000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"70 DRUM CARRAIG, CAVAN, CAVAN",,Cavan,125000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"58 BROOKLAWN, STRANDVILLE AVE, CLONTARF DUBLIN 3",Dublin 3,Dublin,300000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"Apartment 156 Neptune Block, Honeypark, Dun-Laoghaire",,Dublin,308370.04,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Mar,1,2017,"36 GRANVILLE RD, DUN LAOGHAIRE, DUBLIN",,Dublin,595000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"RATRA, TIBOHINE, CASTLEREA",,Roscommon,35000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"40 BLOOMFIELD, NEWTOWN, ANNACOTTY",,Limerick,210000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"THE HOUSE, CARRICKNAGAT, BALLINTOGHER",,Sligo,40000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"19 BOROIMHE ALDER, SWORDS, DUBLIN",,Dublin,269000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"4 THE MEADOWS, TIR CLUAIN, MIDLETON",,Cork,186000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"3 FORBES LANE, DUBLIN 8, DUBLIN",Dublin 8,Dublin,150000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"Apartment 129 Neptune Block, Honeypark, Dun-Laoghaire",,Dublin,308370.04,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Mar,1,2017,"55 LISSADEL AVE, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,224000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"DRUMGART, BELTURBET, CO CAVAN",,Cavan,156000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"95 Woodlawn, Allenwood, Naas",,Kildare,212000.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Mar,1,2017,"28 Dodderbrook Avenue, Oldcourt Road, Ballycullen",Dublin 24,Dublin,301278.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Mar,1,2017,"APT 3 CASTLE STREET, RAMELTON, CO DONEGAL",,Donegal,32000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"51 BEECHPARK COURT, COOLOCK, DUBLIN",Dublin 5,Dublin,265000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"14 The Guillemot, Barnageeragh Cove, Skerries",,Dublin,286343.61,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Mar,1,2017,"CAPE COTTAGE, BISHOPSHILL, BALLYMORE EUSTACE",,Kildare,105000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"102 GERALD GRIFFIN ST, BLACKPOOL, CORK",,Cork,170000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"25 CARRIGLEA, OLD PARK, CORBALLY",,Limerick,225000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"KILTOOM, CASTLEPOLLARD, CO. WESTMEATH",,Westmeath,62500.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"APT 11, 96 SOUTH MAIN ST, CORK",,Cork,66000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"12 TARA COURT RD NAVAN, MEATH",,Meath,190000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"10 UPPER CLOONBEG, BALLYMULLEN, TRALEE",,Kerry,115000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"APT 1-3, 34 NEW CABRA RD, DUBLIN 7",Dublin 7,Dublin,345000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"28 CLARINDA HOUSE, CLARINDA PARK WEST, DUN LAOGHAIRE",,Dublin,247500.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"19 THE PADDOCKS, KILKENNY RD, GOWRAN",,Kilkenny,250000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"HARDWOOD, KINNEGAD, COUNTY WESTMEATH",,Westmeath,187500.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"2 WEST VIEW, CLOONFAD, ROSCOMMON",,Roscommon,65000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"11 RICHMOND EST, SALLYBROOK, GLANMIRE",,Cork,430000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"SPRINGHILL, KILENAULE, THURLES",,Tipperary,187000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"65 Abbot Court, Cualanor, Dun Laoghaire",,Dublin,243296.7,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Mar,1,2017,"15  Cluain Larach, Knockenduff, Tramore",,Waterford,244316.0,New Dwelling house /Apartment,less than 38 sq metres
Mar,1,2017,"21 ASHFIELD, BLACKWATER, ENNISCORTHY",,Wexford,117500.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"29 O'CALLAGHAN AVENUE, KILEELY, LIMERICK",,Limerick,64000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"INNISCALTRA COTTAGE, MAIN ST, PORTROE",,Tipperary,93000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"34 FINN ST, DUBLIN 7, DUBLIN",Dublin 7,Dublin,255000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"72 Drury Mills, Saggart, Co Dublin",,Dublin,292951.54,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Mar,1,2017,"4 SRUTH NA MHUILEANN, DURRUS BANTRY, CORK",,Cork,125000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"17 THE ATRIUM, THE STEELWORKS, FOLEY ST DUBLIN 1",Dublin 1,Dublin,235000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"STRAID, CLONMANY, DONEGAL",,Donegal,190000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"132 LEE DR, BALLINORIG RATHASS, TRALEE",,Kerry,70485.0,New Dwelling house /Apartment,greater than or equal to 125 sq metres
Mar,1,2017,"MOUNTAIN VIEW, BAWNBRACK, GOLDEN",,Tipperary,160000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"SPRINGFIELD, BALLINACLASH, BLACKWATER",,Wexford,53300.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"FEARAVOLLA, CARBURY, KILDARE",,Kildare,178000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"96 ST JOHNS PARK, WATERFORD, WATERFORD",,Waterford,177000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"29 ORNAMENTAL GARDENS, OLDTOWN DEMESNE, NAAS",,Kildare,300000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"10 CASTLEROCK RD, CASTLECONNELL, LIMERICK",,Limerick,241500.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"21 LANESBOROUGH CASTLE, ST MARGARETS, DUBLIN 11",,Dublin,172000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"SLIEVENAMON RD, THURLES, TIPPERARY",,Tipperary,171500.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"63 BELARMINE PLAZA, ENNISKERRY ROAD, STEPASIDE",Dublin 18,Dublin,260000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"6 THE CORNSTORE, CONSTITUTION HILL, DROGHEDA",,Louth,75000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"BALLYWIHEEN, DINGLE, KERRY",,Kerry,260000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"KLONDYKE, LISCANNOR RD, LAHINCH",,Clare,675000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"27 ROSEDALE, TYRCONNELL RD, INCHICORE DUBLIN 8",Dublin 8,Dublin,110000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"9 BELFRY VIEW, NAVAN, MEATH",,Meath,102500.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"24 ST MARYS PARK, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,280000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"107 COLLEGE SQUARE, WAINSFORT MANOR DRIVE, TERENURE",,Dublin,360000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"8 FARMLEIGH PARK, FARMLEIGH WOODS, CASTLEKNOCK",,Dublin,550000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"10 BEAUMONT HALL, BEAUMONT, DUBLIN 9",Dublin 9,Dublin,199500.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"23 GRANANRY COURT, THE MALTINGS, BALLINCOLLIG",,Cork,192000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"3 AN SRUTHAN, KILLIMOR, BALLINASLOE",,Galway,93000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"8 BORLEIGH COURT, HOLLYFORT RD, GOREY",,Wexford,245750.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"CLONFANLOUGH, ATHLONE, CO WESTMEATH",,Westmeath,10000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"1 BOYNE HOUSE, CUSTOM HOUSE SQUARE, MAYOR ST LOWER",Dublin 1,Dublin,280000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"37B GRANVILLE PARK, NEWTOWNPARK AVE, BLACKROCK",,Dublin,1025000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"KINCASSLAGH, DONEGAL",,Donegal,37500.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"32 ALDEMERE DR, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,375000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"24 CASHELMARA, SALTHILL, GALWAY",,Galway,557500.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"12 DANESFORT, CORBALLY, LIMERICK",,Limerick,174000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"APT 5, FITZWILLIAM COURT, DYER ST",,Louth,1900000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"44 GAZELLE VILLAGE, TYRRELSTOWN, DUBLIN 15",Dublin 15,Dublin,248000.0,Second-Hand Dwelling house /Apartment,
Mar,1,2017,"GORTDUBH, GOLEEN, COUNTY CORK",,Cork,80000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"GORTANIERIN, CORSSBOYNE, CLAREMORRIS",,Mayo,40000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"1 WESTBURY, CLAREMORRIS, MAYO",,Mayo,270000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"53 RHEBAN MANOR, ATHY, KILDARE",,Kildare,140000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"FREIGHDUFF, CASHEL, CO TIPPERARY",,Tipperary,55000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"15 The Guillemot, Barnageeragh Cove, Skerries",,Dublin,286343.61,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Apr,2,2017,"CORDERRY, KESHCARRIGAN, CARRICK ON SHANNON",,Leitrim,75000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"25 LOWER LIMERICK RD, ENNIS, CO CLARE",,Clare,143000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"12 COIREAN CLOSE, SPUNKANE, WATERVILLE",,Kerry,128500.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"ABBEYQUARTER, BALLYHAUNIS, MAYO",,Mayo,130000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"KILMAINHAM, KELLS, MEATH",,Meath,170000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"63 BALLYRAINE PARK, LETTEKENNY, CO DONEGAL",,Donegal,100000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"KILRUSH RD, KILDYSART, ENNIS",,Clare,144950.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"146 OAKLAWNS, DUNDALK, LOUTH",,Louth,166000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"SUMMERHILL HOUSE, CLONLARA, CLARE",,Clare,457500.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"35 PARKVIEW, ROBSWALL, MALAHIDE",,Dublin,330000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"APT 2, 5 SUIRSIDE PLACE, THURLES",,Tipperary,63000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"51 COIS LI, BALLYVELLY, TRALEE",,Kerry,135000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"109 EASTHAM COURT, BETTYSTOWN, MEATH",,Meath,200000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"4 BEACH COTTAGES, DUGORT, ACHILL",,Mayo,150000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"41A Ballyboden Crescent, Rathfarnham",Dublin 16,Dublin,328194.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Apr,2,2017,"9 THE MOORINGS, GREENHILLS, DROGHEDA",,Louth,255000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"217 THE TRAMYARD, INCHICORE, DUBLIN",Dublin 8,Dublin,190000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"DERRYDONNELL NORTH, ORANMORE, CO GALWAY",,Galway,347000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"1 OAKLEIGH PARK, CLANE RD, CELBRIDGE",,Kildare,300000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"BALLYSTANLEY, ROSCREA, TIPPERARY",,Offaly,90000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"5 MELLOWS PARK, RENMORE, GALWAY",,Galway,325000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"16 Knockrabo Drive, Knockrabo, Mount Anville Road",Dublin 14,Dublin,713656.38,New Dwelling house /Apartment,greater than or equal to 125 sq metres
Apr,2,2017,"3 WOODLANDS, SCOTSTOWN RD, MONAGHAN TOWN",,Monaghan,311000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"SUANAN, CLIEVERAGH, LISTOWEL",,Kerry,127000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"BRIDESWELL, GOREY, CO WEXFORD",,Wexford,30000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"ST BRENDANS TERRACE, CAHIRCIVEEN, KERRY",,Kerry,90000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"9 HARBOURSIDE APTS, THE QUAY, NEWPORT",,Mayo,91000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"Apt 77 Eustace Court, CUALANOR, upper glenageary road",,Dublin,431718.05,New Dwelling house /Apartment,greater than or equal to 125 sq metres
Apr,2,2017,"44 THE MARINA, TRALEE, KERRY",,Kerry,97000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"24 JOHNSTON COURT, CHURCH STREET, CAVAN",,Cavan,73000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"44 MERRION VILLAGE, MERRION RD, BALLSBRIDGE DUBLIN 4",Dublin 4,Dublin,370000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"APT215 AN SEAN MHUILEANN, NORTH CIRCULAR RD, TRALEE",,Kerry,39000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"7 NEWBRIDGE AVE, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,1265000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"DERRINARD, BALLYDEHOB, CO CORK",,Cork,100000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"MORRISTOWN UPPER, NEWBRIDGE, CO KILDARE",,Kildare,272000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"66 ROANMORE PARK, WATERFORD CITY, WATERFORD",,Waterford,120000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"22 AUGUSTA DR, MARYBOROUGH HILL, DOUGLAS",,Cork,660000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"27 HOLYWELL AVE, SEA RD, KILCOOLE",,Wicklow,208000.0,Second-Hand Dwelling house /Apartment,
Apr,2,2017,"GORTNACOR, PORTSALON, LETTERKENNY",,Donegal,42000.0,Second-Hand Dwelling house /Apartment,
